,,Relaxed/Lambda Match Statistics
311,"311, 313",It,agent-perceiver
311,"311, 313",It,affected-source
322,"322, 340",innocently enough.,phenomenon
322,"322, 340",innocently enough.,created-phenomenon
322,"322, 340",innocently enough.,created
311,"311, 340",It started innocently enough.,process
311,"311, 340",It started innocently enough.,two-role-action
311,"311, 340",It started innocently enough.,starting
341,"341, 386",Someone I knew lost 150 pounds on the Atkins.,process
341,"341, 386",Someone I knew lost 150 pounds on the Atkins.,two-role-action
341,"341, 386",Someone I knew lost 150 pounds on the Atkins.,action
372,"372, 386",on the Atkins.,affected-possessed
372,"372, 386",on the Atkins.,possessed
372,"372, 386",on the Atkins.,range
361,"361, 371",150 pounds,possessed
361,"361, 371",150 pounds,range
351,"351, 355",knew,main
341,"341, 355",Someone I knew,agent
341,"341, 355",Someone I knew,agent-cognizant
341,"341, 355",Someone I knew,affected
341,"341, 355",Someone I knew,agent-carrier
341,"341, 355",Someone I knew,agent-perceiver
341,"341, 355",Someone I knew,carrier
452,"452, 458",wrong.,created-phenomenon
452,"452, 458",wrong.,destination
452,"452, 458",wrong.,location
452,"452, 458",wrong.,affected-destination
452,"452, 458",wrong.,affected-possessed
452,"452, 458",wrong.,possessed
452,"452, 458",wrong.,range
387,"387, 458",I have read that for many it starts with a simple diet that goes wrong.,process
387,"387, 458",I have read that for many it starts with a simple diet that goes wrong.,two-role-perception
387,"387, 458",I have read that for many it starts with a simple diet that goes wrong.,three-role-cognition
404,"404, 412",for many,created-phenomenon
404,"404, 412",for many,created
442,"442, 458",that goes wrong.,process
442,"442, 458",that goes wrong.,locational
442,"442, 458",that goes wrong.,directional
442,"442, 458",that goes wrong.,possessive
442,"442, 458",that goes wrong.,continuing
442,"442, 458",that goes wrong.,two-role-action
413,"413, 415",it,affected-emoter
413,"413, 415",it,agent
413,"413, 415",it,affected-path
413,"413, 415",it,affected-perceiver
413,"413, 415",it,agent-cognizant
413,"413, 415",it,affected-cognizant
413,"413, 415",it,affected-carrier
413,"413, 415",it,affected-destination
413,"413, 415",it,affected
413,"413, 415",it,agent-carrier
413,"413, 415",it,affected-possessed
413,"413, 415",it,agent-perceiver
413,"413, 415",it,affected-source
413,"413, 415",it,created
399,"399, 458",that for many it starts with a simple diet that goes wrong.,process
399,"399, 458",that for many it starts with a simple diet that goes wrong.,two-role-action
399,"399, 458",that for many it starts with a simple diet that goes wrong.,one-role-action
399,"399, 458",that for many it starts with a simple diet that goes wrong.,starting
399,"399, 458",that for many it starts with a simple diet that goes wrong.,created-phenomenon
447,"447, 451",goes,main
423,"423, 458",with a simple diet that goes wrong.,phenomenon
423,"423, 458",with a simple diet that goes wrong.,created-phenomenon
423,"423, 458",with a simple diet that goes wrong.,created
442,"442, 446",that,affected-emoter
442,"442, 446",that,agent
442,"442, 446",that,affected-path
442,"442, 446",that,affected-perceiver
442,"442, 446",that,agent-cognizant
442,"442, 446",that,affected-cognizant
442,"442, 446",that,affected-carrier
442,"442, 446",that,affected-destination
442,"442, 446",that,affected
442,"442, 446",that,agent-carrier
442,"442, 446",that,affected-possessed
442,"442, 446",that,agent-perceiver
442,"442, 446",that,affected-source
442,"442, 446",that,carrier
442,"442, 446",that,perceiver
387,"387, 388",I,agent
387,"387, 388",I,agent-cognizant
387,"387, 388",I,agent-carrier
387,"387, 388",I,perceiver
466,"466, 482",about 80 pounds.,possessed
466,"466, 482",about 80 pounds.,range
459,"459, 460",I,agent
459,"459, 460",I,agent-cognizant
459,"459, 460",I,affected
459,"459, 460",I,agent-carrier
459,"459, 460",I,agent-perceiver
459,"459, 460",I,carrier
459,"459, 482",I lost about 80 pounds.,process
459,"459, 482",I lost about 80 pounds.,two-role-action
459,"459, 482",I lost about 80 pounds.,action
483,"483, 507",People congratulated me.,process
483,"483, 507",People congratulated me.,mental
483,"483, 507",People congratulated me.,emotive
483,"483, 489",People,affected-emoter
483,"483, 489",People,emoter
504,"504, 507",me.,phenomenon
504,"504, 507",me.,created-phenomenon
548,"548, 562",another pound.,possessed
548,"548, 562",another pound.,range
526,"526, 527",I,agent
526,"526, 527",I,agent-cognizant
526,"526, 527",I,affected-carrier
526,"526, 527",I,affected
526,"526, 527",I,agent-perceiver
526,"526, 527",I,carrier
578,"578, 588",I was fine,process
578,"578, 588",I was fine,locational
578,"578, 588",I was fine,two-role-action
578,"578, 588",I was fine,action
563,"563, 569",People,agent-perceiver
563,"563, 569",People,perceiver
615,"615, 620",fine.,attribute
615,"615, 620",fine.,location
615,"615, 620",fine.,range
578,"578, 579",I,agent
578,"578, 579",I,agent-cognizant
578,"578, 579",I,affected-carrier
578,"578, 579",I,affected
578,"578, 579",I,agent-carrier
578,"578, 579",I,agent-perceiver
578,"578, 579",I,perceiver
590,"590, 620",but I did not want to be fine.,process
590,"590, 620",but I did not want to be fine.,desiderative
563,"563, 577",People told me,process
563,"563, 577",People told me,two-role-perception
609,"609, 614",to be,main
584,"584, 588",fine,location
584,"584, 588",fine,range
594,"594, 595",I,affected-emoter
609,"609, 620",to be fine.,process
609,"609, 620",to be fine.,attributive
609,"609, 620",to be fine.,locational
609,"609, 620",to be fine.,relational
609,"609, 620",to be fine.,two-role-action
609,"609, 620",to be fine.,action
575,"575, 577",me,phenomenon
575,"575, 577",me,created-phenomenon
609,"609, 620",to be fine.,created-phenomenon
628,"628, 674",that without clothes I still had bulges of fat,process
628,"628, 674",that without clothes I still had bulges of fat,causative
628,"628, 674",that without clothes I still had bulges of fat,two-role-action
628,"628, 674",that without clothes I still had bulges of fat,action
628,"628, 674",that without clothes I still had bulges of fat,created-phenomenon
633,"633, 648",without clothes,phenomenon
633,"633, 648",without clothes,affected-emoter
633,"633, 648",without clothes,created-phenomenon
633,"633, 648",without clothes,affected-path
633,"633, 648",without clothes,affected-perceiver
633,"633, 648",without clothes,affected-cognizant
633,"633, 648",without clothes,affected-carrier
633,"633, 648",without clothes,affected-destination
633,"633, 648",without clothes,affected
633,"633, 648",without clothes,affected-possessed
633,"633, 648",without clothes,affected-source
633,"633, 648",without clothes,created
633,"633, 648",without clothes,possessed
679,"679, 681",it,agent-cognizant
679,"679, 681",it,agent-carrier
679,"679, 681",it,agent-perceiver
691,"691, 694",me.,affected-emoter
691,"691, 694",me.,affected-path
691,"691, 694",me.,affected-perceiver
691,"691, 694",me.,affected-cognizant
691,"691, 694",me.,affected-carrier
691,"691, 694",me.,affected-destination
691,"691, 694",me.,affected-possessed
691,"691, 694",me.,affected-source
621,"621, 674",I knew that without clothes I still had bulges of fat,process
661,"661, 674",bulges of fat,phenomenon
661,"661, 674",bulges of fat,affected-emoter
661,"661, 674",bulges of fat,created-phenomenon
661,"661, 674",bulges of fat,affected-path
661,"661, 674",bulges of fat,affected-perceiver
661,"661, 674",bulges of fat,affected-cognizant
661,"661, 674",bulges of fat,affected-carrier
661,"661, 674",bulges of fat,affected-destination
661,"661, 674",bulges of fat,affected
661,"661, 674",bulges of fat,affected-possessed
661,"661, 674",bulges of fat,affected-source
661,"661, 674",bulges of fat,created
661,"661, 674",bulges of fat,carrier
621,"621, 622",I,agent-cognizant
621,"621, 622",I,affected-cognizant
675,"675, 694",and it bothered me.,process
675,"675, 694",and it bothered me.,two-role-action
649,"649, 650",I,agent
649,"649, 650",I,agent-cognizant
649,"649, 650",I,affected-carrier
649,"649, 650",I,affected
649,"649, 650",I,agent-carrier
649,"649, 650",I,agent-perceiver
649,"649, 650",I,perceiver
729,"729, 744",the wrong path.,destination
729,"729, 744",the wrong path.,affected-destination
718,"718, 723",to go,main
718,"718, 744",to go down the wrong path.,process
718,"718, 744",to go down the wrong path.,directional
718,"718, 744",to go down the wrong path.,relational
755,"755, 785",picking foods I felt were safe,process
755,"755, 785",picking foods I felt were safe,possessive
755,"755, 785",picking foods I felt were safe,two-role-action
755,"755, 785",picking foods I felt were safe,action
769,"769, 785",I felt were safe,process
769,"769, 785",I felt were safe,two-role-perception
769,"769, 785",I felt were safe,emotive
776,"776, 785",were safe,created-phenomenon
745,"745, 808",I started picking foods I felt were safe and then purging them.,process
745,"745, 808",I started picking foods I felt were safe and then purging them.,starting
763,"763, 785",foods I felt were safe,affected-emoter
763,"763, 785",foods I felt were safe,affected-path
763,"763, 785",foods I felt were safe,affected-perceiver
763,"763, 785",foods I felt were safe,affected-cognizant
763,"763, 785",foods I felt were safe,affected-carrier
763,"763, 785",foods I felt were safe,affected-destination
763,"763, 785",foods I felt were safe,affected
763,"763, 785",foods I felt were safe,affected-possessed
763,"763, 785",foods I felt were safe,affected-source
763,"763, 785",foods I felt were safe,possessed
745,"745, 746",I,affected-emoter
745,"745, 746",I,affected-path
745,"745, 746",I,affected-perceiver
745,"745, 746",I,agent-cognizant
745,"745, 746",I,affected-cognizant
745,"745, 746",I,affected-carrier
745,"745, 746",I,affected-destination
745,"745, 746",I,affected
745,"745, 746",I,agent-carrier
745,"745, 746",I,affected-possessed
745,"745, 746",I,agent-perceiver
745,"745, 746",I,affected-source
769,"769, 770",I,affected-emoter
769,"769, 770",I,agent
769,"769, 770",I,affected-perceiver
769,"769, 770",I,agent-perceiver
769,"769, 770",I,emoter
769,"769, 770",I,perceiver
755,"755, 808",picking foods I felt were safe and then purging them.,created-phenomenon
755,"755, 808",picking foods I felt were safe and then purging them.,created
776,"776, 780",were,main
755,"755, 762",picking,main
832,"832, 836",some,agent
832,"832, 836",some,agent-cognizant
832,"832, 836",some,agent-carrier
832,"832, 836",some,agent-perceiver
832,"832, 836",some,perceiver
888,"888, 897",low carb.,destination
888,"888, 897",low carb.,affected-destination
888,"888, 897",low carb.,range
840,"840, 897",it did get into my blood stream at least it was low carb.,process
840,"840, 897",it did get into my blood stream at least it was low carb.,two-role-action
840,"840, 897",it did get into my blood stream at least it was low carb.,action
898,"898, 905",Purging,main
990,"990, 1002",to be women.,process
990,"990, 1002",to be women.,locational
948,"948, 955",to look,main
983,"983, 989",seemed,main
996,"996, 1002",women.,location
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,process
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,attributive
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,matching
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,directional
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,relational
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,action
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,one-role-action
1054,"1054, 1098",by women sharing thoughts of chocolate cake.,agent
1054,"1054, 1098",by women sharing thoughts of chocolate cake.,agent-perceiver
1054,"1054, 1098",by women sharing thoughts of chocolate cake.,perceiver
1024,"1024, 1098",to a support group surrounded by women sharing thoughts of chocolate cake.,attribute
1024,"1024, 1098",to a support group surrounded by women sharing thoughts of chocolate cake.,destination
1024,"1024, 1098",to a support group surrounded by women sharing thoughts of chocolate cake.,affected-destination
1024,"1024, 1098",to a support group surrounded by women sharing thoughts of chocolate cake.,matchee
1003,"1003, 1098",I did not want to go to a support group surrounded by women sharing thoughts of chocolate cake.,process
1003,"1003, 1098",I did not want to go to a support group surrounded by women sharing thoughts of chocolate cake.,desiderative
1063,"1063, 1098",sharing thoughts of chocolate cake.,process
1063,"1063, 1098",sharing thoughts of chocolate cake.,relational
1063,"1063, 1098",sharing thoughts of chocolate cake.,possessive
1063,"1063, 1098",sharing thoughts of chocolate cake.,two-role-action
1063,"1063, 1070",sharing,main
1071,"1071, 1098",thoughts of chocolate cake.,affected-emoter
1071,"1071, 1098",thoughts of chocolate cake.,affected-path
1071,"1071, 1098",thoughts of chocolate cake.,affected-perceiver
1071,"1071, 1098",thoughts of chocolate cake.,affected-cognizant
1071,"1071, 1098",thoughts of chocolate cake.,affected-carrier
1071,"1071, 1098",thoughts of chocolate cake.,affected-destination
1071,"1071, 1098",thoughts of chocolate cake.,affected
1071,"1071, 1098",thoughts of chocolate cake.,affected-possessed
1071,"1071, 1098",thoughts of chocolate cake.,affected-source
1071,"1071, 1098",thoughts of chocolate cake.,possessed
1018,"1018, 1098",to go to a support group surrounded by women sharing thoughts of chocolate cake.,created-phenomenon
1043,"1043, 1098",surrounded by women sharing thoughts of chocolate cake.,process
1043,"1043, 1098",surrounded by women sharing thoughts of chocolate cake.,locational
1043,"1043, 1098",surrounded by women sharing thoughts of chocolate cake.,relational
1043,"1043, 1053",surrounded,main
1018,"1018, 1023",to go,main
1003,"1003, 1004",I,affected-emoter
1099,"1099, 1133",I told a few friends I was bulimic,process
1099,"1099, 1133",I told a few friends I was bulimic,two-role-perception
1152,"1152, 1178",two interesting reactions.,created-phenomenon
1120,"1120, 1121",I,affected-carrier
1120,"1120, 1121",I,agent-carrier
1138,"1138, 1139",I,affected-perceiver
1138,"1138, 1139",I,agent-perceiver
1126,"1126, 1133",bulimic,location
1106,"1106, 1133",a few friends I was bulimic,created-phenomenon
1120,"1120, 1133",I was bulimic,process
1120,"1120, 1133",I was bulimic,locational
1134,"1134, 1178",and I experienced two interesting reactions.,process
1099,"1099, 1100",I,agent-perceiver
1099,"1099, 1100",I,perceiver
1197,"1197, 1263",I was being silly ( funny starving yourself doesn't seem silly ) .,process
1197,"1197, 1263",I was being silly ( funny starving yourself doesn't seem silly ) .,locational
1254,"1254, 1259",silly,phenomenon
1254,"1254, 1259",silly,created-phenomenon
1209,"1209, 1214",silly,location
1232,"1232, 1240",yourself,cognizant
1232,"1232, 1240",yourself,agent-cognizant
1232,"1232, 1240",yourself,affected-cognizant
1232,"1232, 1240",yourself,affected-carrier
1232,"1232, 1240",yourself,agent-carrier
1232,"1232, 1259",yourself doesn't seem silly,process
1232,"1232, 1259",yourself doesn't seem silly,mental
1232,"1232, 1259",yourself doesn't seem silly,two-role-cognition
1197,"1197, 1198",I,affected-carrier
1197,"1197, 1198",I,agent-carrier
1331,"1331, 1337",hiding,main
1283,"1283, 1305",to watch me to closely,process
1283,"1283, 1305",to watch me to closely,two-role-action
1283,"1283, 1305",to watch me to closely,action
1310,"1310, 1352",now I am a master at hiding my habits even,process
1310,"1310, 1352",now I am a master at hiding my habits even,two-role-action
1310,"1310, 1352",now I am a master at hiding my habits even,action
1283,"1283, 1291",to watch,main
1292,"1292, 1294",me,range
1314,"1314, 1315",I,agent
1314,"1314, 1315",I,agent-cognizant
1314,"1314, 1315",I,agent-carrier
1314,"1314, 1315",I,agent-perceiver
1358,"1358, 1380",both of my room mates.,process
1358,"1358, 1380",both of my room mates.,two-role-action
1358,"1358, 1380",both of my room mates.,action
1363,"1363, 1380",of my room mates.,affected-emoter
1363,"1363, 1380",of my room mates.,affected-path
1363,"1363, 1380",of my room mates.,affected-perceiver
1363,"1363, 1380",of my room mates.,affected-cognizant
1363,"1363, 1380",of my room mates.,affected-carrier
1363,"1363, 1380",of my room mates.,affected-destination
1363,"1363, 1380",of my room mates.,affected
1363,"1363, 1380",of my room mates.,affected-possessed
1363,"1363, 1380",of my room mates.,affected-source
1319,"1319, 1327",a master,affected-emoter
1319,"1319, 1327",a master,affected-path
1319,"1319, 1327",a master,affected-perceiver
1319,"1319, 1327",a master,affected-cognizant
1319,"1319, 1327",a master,affected-carrier
1319,"1319, 1327",a master,affected-destination
1319,"1319, 1327",a master,affected
1319,"1319, 1327",a master,affected-possessed
1319,"1319, 1327",a master,affected-source
1319,"1319, 1327",a master,range
1338,"1338, 1347",my habits,affected-emoter
1338,"1338, 1347",my habits,affected-path
1338,"1338, 1347",my habits,affected-perceiver
1338,"1338, 1347",my habits,affected-cognizant
1338,"1338, 1347",my habits,affected-carrier
1338,"1338, 1347",my habits,affected-destination
1338,"1338, 1347",my habits,affected
1338,"1338, 1347",my habits,affected-possessed
1338,"1338, 1347",my habits,affected-source
1391,"1391, 1412",I have a bulimic past,process
1391,"1391, 1412",I have a bulimic past,causative
1391,"1391, 1412",I have a bulimic past,two-role-action
1391,"1391, 1412",I have a bulimic past,action
1434,"1434, 1461",I have a sensitive stomach.,process
1434,"1434, 1461",I have a sensitive stomach.,causative
1434,"1434, 1461",I have a sensitive stomach.,two-role-action
1434,"1434, 1461",I have a sensitive stomach.,action
1434,"1434, 1435",I,agent
1434,"1434, 1435",I,agent-cognizant
1434,"1434, 1435",I,affected-carrier
1434,"1434, 1435",I,affected
1434,"1434, 1435",I,agent-carrier
1434,"1434, 1435",I,agent-perceiver
1434,"1434, 1435",I,perceiver
1441,"1441, 1461",a sensitive stomach.,affected-emoter
1441,"1441, 1461",a sensitive stomach.,created-phenomenon
1441,"1441, 1461",a sensitive stomach.,affected-path
1441,"1441, 1461",a sensitive stomach.,affected-perceiver
1441,"1441, 1461",a sensitive stomach.,affected-cognizant
1441,"1441, 1461",a sensitive stomach.,affected-carrier
1441,"1441, 1461",a sensitive stomach.,affected-destination
1441,"1441, 1461",a sensitive stomach.,affected
1441,"1441, 1461",a sensitive stomach.,affected-possessed
1441,"1441, 1461",a sensitive stomach.,affected-source
1441,"1441, 1461",a sensitive stomach.,created
1398,"1398, 1412",a bulimic past,affected-emoter
1398,"1398, 1412",a bulimic past,created-phenomenon
1398,"1398, 1412",a bulimic past,affected-path
1398,"1398, 1412",a bulimic past,affected-perceiver
1398,"1398, 1412",a bulimic past,affected-cognizant
1398,"1398, 1412",a bulimic past,affected-carrier
1398,"1398, 1412",a bulimic past,affected-destination
1398,"1398, 1412",a bulimic past,affected
1398,"1398, 1412",a bulimic past,affected-possessed
1398,"1398, 1412",a bulimic past,affected-source
1398,"1398, 1412",a bulimic past,created
1391,"1391, 1392",I,agent
1391,"1391, 1392",I,agent-cognizant
1391,"1391, 1392",I,affected-carrier
1391,"1391, 1392",I,affected
1391,"1391, 1392",I,agent-carrier
1391,"1391, 1392",I,agent-perceiver
1391,"1391, 1392",I,perceiver
1469,"1469, 1503",I may have done damage to my body.,created-phenomenon
1462,"1462, 1503",I know I may have done damage to my body.,process
1492,"1492, 1503",to my body.,manner
1469,"1469, 1470",I,agent-cognizant
1469,"1469, 1470",I,agent-carrier
1469,"1469, 1470",I,agent-perceiver
1462,"1462, 1463",I,agent-cognizant
1462,"1462, 1463",I,affected-cognizant
1485,"1485, 1491",damage,manner
1485,"1485, 1491",damage,range
1539,"1539, 1543",when,phenomenon
1539,"1539, 1543",when,created-phenomenon
1528,"1528, 1532",food,location
1528,"1528, 1532",food,affected
1528,"1528, 1532",food,carrier
1539,"1539, 1554",when I want to.,process
1539,"1539, 1554",when I want to.,desiderative
1504,"1504, 1514",Many times,location
1504,"1504, 1514",Many times,affected-carrier
1504,"1504, 1514",Many times,affected
1504,"1504, 1514",Many times,carrier
1515,"1515, 1516",I,agent-cognizant
1515,"1515, 1516",I,agent-carrier
1515,"1515, 1516",I,agent-perceiver
1544,"1544, 1545",I,affected-emoter
1590,"1590, 1597",to give,main
1579,"1579, 1582",get,main
1623,"1623, 1648",I understand how you feel,process
1636,"1636, 1648",how you feel,process
1636,"1636, 1648",how you feel,mental
1636,"1636, 1648",how you feel,two-role-perception
1636,"1636, 1648",how you feel,emotive
1636,"1636, 1639",how,created-phenomenon
1623,"1623, 1624",I,affected-cognizant
1623,"1623, 1624",I,affected
1723,"1723, 1736",to change it.,process
1723,"1723, 1736",to change it.,matching
1723,"1723, 1736",to change it.,two-role-action
1723,"1723, 1736",to change it.,action
1640,"1640, 1643",you,affected-emoter
1640,"1640, 1643",you,agent
1640,"1640, 1643",you,affected-perceiver
1640,"1640, 1643",you,affected-carrier
1640,"1640, 1643",you,agent-carrier
1640,"1640, 1643",you,agent-perceiver
1640,"1640, 1643",you,emoter
1640,"1640, 1643",you,perceiver
1733,"1733, 1736",it.,affected-emoter
1733,"1733, 1736",it.,affected-path
1733,"1733, 1736",it.,affected-perceiver
1733,"1733, 1736",it.,affected-cognizant
1733,"1733, 1736",it.,affected-carrier
1733,"1733, 1736",it.,affected-destination
1733,"1733, 1736",it.,affected
1733,"1733, 1736",it.,affected-possessed
1733,"1733, 1736",it.,matchee
1733,"1733, 1736",it.,affected-source
1636,"1636, 1648",how you feel,created-phenomenon
1723,"1723, 1732",to change,main
1773,"1773, 1789",with the problem,affected-emoter
1773,"1773, 1789",with the problem,affected-path
1773,"1773, 1789",with the problem,affected-perceiver
1773,"1773, 1789",with the problem,affected-cognizant
1773,"1773, 1789",with the problem,affected-carrier
1773,"1773, 1789",with the problem,affected-destination
1773,"1773, 1789",with the problem,affected
1773,"1773, 1789",with the problem,affected-possessed
1773,"1773, 1789",with the problem,affected-source
1795,"1795, 1861",to face the consequences of changing your behaviour and your life.,process
1795,"1795, 1861",to face the consequences of changing your behaviour and your life.,two-role-action
1795,"1795, 1861",to face the consequences of changing your behaviour and your life.,action
1765,"1765, 1772",to live,main
1832,"1832, 1846",your behaviour,affected-emoter
1832,"1832, 1846",your behaviour,affected-path
1832,"1832, 1846",your behaviour,affected-perceiver
1832,"1832, 1846",your behaviour,affected-cognizant
1832,"1832, 1846",your behaviour,affected-carrier
1832,"1832, 1846",your behaviour,affected-destination
1832,"1832, 1846",your behaviour,affected
1832,"1832, 1846",your behaviour,affected-possessed
1832,"1832, 1846",your behaviour,affected-source
1823,"1823, 1846",changing your behaviour,process
1823,"1823, 1846",changing your behaviour,two-role-action
1823,"1823, 1846",changing your behaviour,action
1803,"1803, 1846",the consequences of changing your behaviour,affected-emoter
1803,"1803, 1846",the consequences of changing your behaviour,affected-path
1803,"1803, 1846",the consequences of changing your behaviour,affected-perceiver
1803,"1803, 1846",the consequences of changing your behaviour,affected-cognizant
1803,"1803, 1846",the consequences of changing your behaviour,affected-carrier
1803,"1803, 1846",the consequences of changing your behaviour,affected-destination
1803,"1803, 1846",the consequences of changing your behaviour,affected
1803,"1803, 1846",the consequences of changing your behaviour,affected-possessed
1803,"1803, 1846",the consequences of changing your behaviour,affected-source
1823,"1823, 1831",changing,main
1879,"1879, 1884",suck.,manner
1879,"1879, 1884",suck.,range
1862,"1862, 1884",This really does suck.,process
1862,"1862, 1884",This really does suck.,two-role-action
1874,"1874, 1878",does,main
1862,"1862, 1866",This,agent-cognizant
1862,"1862, 1866",This,agent-carrier
1862,"1862, 1866",This,agent-perceiver
452,"452, 458",wrong.,phenomenon
442,"442, 458",that goes wrong.,action
404,"404, 412",for many,phenomenon
1636,"1636, 1639",how,phenomenon
